"session_id","visit_date","country","device_type","traffic_source","product_category_viewed","pages_viewed","time_on_site_minutes","added_to_cart","purchased","order_value_usd","cart_to_view_ratio","satisfaction_score","predicted_session_value","customer_segment","user_id","ab_group"
"724","2024-04-13","3","2","1","2","6","4.12","0","0","0.0","0.0","1.644054269752594","28.98486700026337","0","2325","Variant"
"725","2024-02-24","2","1","4","0","4","1.82","0","0","0.0","0.0","0.7262569832402235","19.32324466684225","0","2921","Control"
"726","2024-04-14","2","2","2","5","4","6.29","1","1","33.74","0.2","7.509976057462091","19.32324466684225","1","2276","Control"
"727","2024-03-09","2","2","5","1","5","3.99","0","0","0.0","0.0","1.592178770949721","24.154055833552807","0","1498","Control"
"728","2024-05-17","3","0","5","2","9","7.67","0","0","0.0","0.0","3.0606544293695133","43.47730050039505","2","1753","Control"
"729","2023-10-29","0","1","4","2","5","9.78","1","0","0.0","0.1666666666666666","3.902633679169992","24.154055833552807","2","1034","Control"
"730","2023-03-11","3","0","5","1","8","4.23","0","1","68.87","0.0","6.687948922585795","38.64648933368449","1","1726","Control"
"731","2024-01-12","3","2","2","2","8","2.69","0","0","0.0","0.0","1.0734237829209898","38.64648933368449","0","1848","Variant"
"732","2024-06-13","2","1","5","0","9","5.24","0","1","19.08","0.0","7.090981644054271","43.47730050039505","1","1089","Variant"
"733","2023-01-01","5","1","0","1","7","6.78","1","0","0.0","0.125","2.7055067837190743","33.81567816697393","2","1775","Control"
"734","2023-05-24","0","0","5","0","3","4.4","1","0","0.0","0.25","1.755786113328013","14.492433500131686","0","1604","Variant"
"735","2023-03-01","2","0","1","2","5","5.4","0","0","0.0","0.0","2.1548284118116525","24.154055833552807","0","2945","Variant"
"736","2024-01-16","0","2","4","3","6","5.28","0","0","0.0","0.0","2.1069433359936154","28.98486700026337","0","1969","Control"
"737","2023-03-05","0","0","2","3","6","9.16","0","0","0.0","0.0","3.655227454110136","28.98486700026337","2","2625","Control"
"738","2024-01-30","1","0","4","3","6","3.58","1","0","0.0","0.1428571428571428","1.4285714285714288","28.98486700026337","0","2021","Variant"
"739","2023-08-29","0","1","2","2","8","6.39","0","0","0.0","0.0","2.549880287310455","38.64648933368449","2","1417","Control"
"740","2023-11-29","4","0","0","1","3","7.93","0","1","150.08","0.0","8.164405426975259","14.492433500131686","1","1114","Variant"
"741","2024-10-08","1","0","4","0","1","7.75","0","0","0.0","0.0","3.0925778132482047","4.8308111667105615","2","1616","Variant"
"742","2024-03-04","5","1","1","4","5","7.32","1","1","46.17","0.1666666666666666","7.92098962490024","24.154055833552807","1","2926","Control"
"743","2023-05-22","5","0","3","1","5","5.38","1","1","33.01","0.1666666666666666","7.14684756584198","24.154055833552807","1","2219","Variant"
"744","2023-08-28","3","1","0","0","5","8.83","1","0","0.0","0.1666666666666666","3.523543495610535","24.154055833552807","2","1825","Control"
"745","2024-11-06","1","1","3","3","5","7.55","1","1","94.61","0.1666666666666666","8.012769353551477","24.154055833552807","1","2524","Variant"
"746","2024-02-27","3","1","4","2","4","8.92","0","0","0.0","0.0","3.5594573024740623","19.32324466684225","2","2649","Variant"
"747","2024-10-27","2","2","0","1","3","5.52","0","0","0.0","0.0","2.2027134876296888","14.492433500131686","0","2516","Variant"
"748","2024-08-11","3","1","0","2","5","7.34","0","1","54.96","0.0","7.928970470869912","24.154055833552807","1","2098","Variant"
"749","2023-04-05","2","0","3","5","5","8.93","0","0","0.0","0.0","3.5634477254588988","24.154055833552807","2","1412","Control"
"750","2023-07-15","5","1","3","5","7","4.7","1","0","0.0","0.125","1.8754988028731048","33.81567816697393","0","2399","Control"
"751","2024-10-03","4","1","0","5","9","5.72","1","1","89.71","0.1","7.282521947326416","43.47730050039505","1","2443","Control"
"752","2023-11-04","4","2","4","1","3","6.91","1","1","74.79","0.25","7.757382282521947","14.492433500131686","1","1728","Variant"
"753","2023-08-09","4","1","5","3","7","4.8","0","1","115.15","0.0","6.915403032721469","33.81567816697393","1","2300","Control"
"754","2024-12-05","0","2","3","0","4","7.24","1","1","46.74","0.2","7.889066241021548","19.32324466684225","1","2020","Control"
"755","2023-07-15","4","0","2","5","6","8.55","1","0","0.0","0.1428571428571428","3.411811652035116","28.98486700026337","2","1760","Variant"
"756","2024-07-31","1","2","3","1","7","7.82","0","0","0.0","0.0","3.12051077414206","33.81567816697393","2","1675","Control"
"757","2023-02-11","0","0","4","0","4","7.01","0","0","0.0","0.0","2.7972865123703112","19.32324466684225","2","2417","Variant"
"758","2024-07-13","3","0","0","1","6","6.68","0","0","0.0","0.0","2.66560255387071","28.98486700026337","2","2892","Variant"
"759","2023-03-15","2","2","5","1","7","3.0","1","1","65.41","0.125","6.197126895450918","33.81567816697393","1","1456","Variant"
"760","2023-09-02","2","0","3","4","4","3.16","0","0","0.0","0.0","1.2609736632083002","19.32324466684225","0","1919","Variant"
"761","2023-03-07","2","1","4","0","5","4.24","1","0","0.0","0.1666666666666666","1.6919393455706304","24.154055833552807","0","1191","Control"
"762","2024-02-18","5","1","5","1","8","6.59","1","0","0.0","0.1111111111111111","2.629688747007183","38.64648933368449","2","1738","Variant"
"763","2023-09-10","5","0","2","5","7","6.98","0","0","0.0","0.0","2.7853152434158024","33.81567816697393","2","2712","Variant"
"764","2023-05-12","2","0","4","5","6","5.54","0","1","39.19","0.0","7.210694333599362","28.98486700026337","1","2122","Control"
"765","2024-09-06","5","0","3","4","3","1.0","1","0","0.0","0.25","0.3990422984836392","14.492433500131686","0","2571","Variant"
"766","2024-06-23","5","0","0","2","6","5.12","1","0","0.0","0.1428571428571428","2.043096568236233","28.98486700026337","0","1977","Variant"
"767","2023-01-10","2","0","2","5","2","4.81","1","0","0.0","0.3333333333333333","1.9193934557063048","9.661622333421125","0","2008","Control"
"768","2024-12-30","0","1","2","4","6","5.24","1","0","0.0","0.1428571428571428","2.09098164405427","28.98486700026337","0","1095","Variant"
"769","2023-12-12","2","2","4","5","3","3.46","0","0","0.0","0.0","1.380686352753392","14.492433500131686","0","2687","Variant"
"770","2024-12-24","3","1","3","5","12","4.46","0","0","0.0","0.0","1.7797286512370312","57.96973400052674","0","1662","Variant"
"771","2023-02-28","0","2","4","3","5","3.55","1","0","0.0","0.1666666666666666","1.4166001596169195","24.154055833552807","0","2213","Control"
"772","2023-11-05","2","1","5","4","7","2.51","1","0","0.0","0.125","1.0015961691939346","33.81567816697393","0","2759","Variant"
"773","2024-04-29","3","1","3","1","6","4.16","0","1","48.89","0.0","6.66001596169194","28.98486700026337","1","1036","Control"
"774","2024-09-29","3","2","1","3","3","4.37","1","0","0.0","0.25","1.7438148443735038","14.492433500131686","0","2803","Variant"
"775","2023-06-16","0","2","0","3","6","3.98","0","0","0.0","0.0","1.5881883479648842","28.98486700026337","0","2392","Variant"
"776","2023-12-19","2","1","4","4","3","6.9","1","1","50.39","0.25","7.7533918595371105","14.492433500131686","1","2718","Variant"
"777","2024-06-08","4","0","1","5","6","6.55","1","1","69.71","0.1428571428571428","7.613727055067837","28.98486700026337","1","2548","Variant"
"778","2024-09-09","0","0","5","4","4","6.27","0","0","0.0","0.0","2.501995211492418","19.32324466684225","2","1278","Variant"
"779","2024-12-20","4","2","1","0","5","2.89","0","1","184.69","0.0","6.153232242617717","24.154055833552807","1","1216","Control"
"780","2024-05-06","3","2","1","4","2","4.94","0","0","0.0","0.0","1.9712689545091784","9.661622333421125","0","1866","Variant"
"781","2024-01-08","5","0","5","0","9","3.89","1","0","0.0","0.1","1.552274541101357","43.47730050039505","0","1872","Control"
"782","2024-08-06","3","2","3","1","5","7.04","1","0","0.0","0.1666666666666666","2.8092577813248205","24.154055833552807","2","2821","Variant"
"783","2023-03-22","5","1","5","5","5","5.86","0","1","49.53","0.0","7.338387869114126","24.154055833552807","1","2296","Variant"
"784","2023-08-01","1","2","0","0","7","4.99","1","1","8.45","0.125","6.99122106943336","33.81567816697393","1","2904","Control"
"785","2024-10-12","4","1","3","4","5","10.71","1","1","63.63","0.1666666666666666","9.273743016759775","24.154055833552807","1","1061","Control"
"786","2023-07-11","5","0","4","3","8","2.6","1","0","0.0","0.1111111111111111","1.0375099760574622","38.64648933368449","0","1595","Variant"
"787","2023-08-09","2","2","0","1","9","6.12","0","0","0.0","0.0","2.442138866719872","43.47730050039505","2","2903","Variant"
"788","2023-10-27","4","0","1","1","4","2.76","1","0","0.0","0.2","1.1013567438148444","19.32324466684225","0","1728","Variant"
"789","2023-07-27","0","2","1","0","8","5.96","0","0","0.0","0.0","2.37829209896249","38.64648933368449","2","2365","Variant"
"790","2023-08-16","5","2","5","3","3","2.51","0","0","0.0","0.0","1.0015961691939346","14.492433500131686","0","1396","Control"
"791","2024-09-08","5","2","4","0","6","4.38","1","1","28.89","0.1428571428571428","6.74780526735834","28.98486700026337","1","1698","Control"
"792","2023-05-21","5","2","0","2","9","5.19","0","0","0.0","0.0","2.071029529130088","43.47730050039505","0","2042","Control"
"793","2024-01-25","1","1","2","1","2","2.82","0","0","0.0","0.0","1.1252992817238627","9.661622333421125","0","1176","Control"
"794","2024-12-04","3","1","1","3","7","6.29","1","1","62.39","0.125","7.509976057462091","33.81567816697393","1","2635","Variant"
"795","2023-11-23","0","1","2","1","4","6.18","1","1","70.2","0.2","7.466081404628891","19.32324466684225","1","1395","Variant"
"796","2024-11-04","5","1","3","5","6","6.95","0","0","0.0","0.0","2.773343974461293","28.98486700026337","2","1444","Control"
"797","2024-02-10","2","0","2","5","7","4.59","0","0","0.0","0.0","1.8316041500399045","33.81567816697393","0","2256","Control"
"798","2023-04-09","0","2","4","0","6","5.17","0","1","68.35","0.0","7.063048683160416","28.98486700026337","1","2938","Control"
"799","2024-05-02","0","0","2","2","6","4.89","1","1","32.06","0.1428571428571428","6.951316839584996","28.98486700026337","1","1075","Control"
"800","2024-12-09","1","2","1","2","8","4.86","0","1","57.45","0.0","6.939345570630487","38.64648933368449","1","1264","Control"
"801","2023-08-22","3","2","0","4","12","4.57","0","0","0.0","0.0","1.823623304070232","57.96973400052674","0","1454","Control"
"802","2024-05-28","1","0","2","5","6","2.99","0","0","0.0","0.0","1.1931364724660816","28.98486700026337","0","2819","Control"
"803","2023-05-11","0","2","1","3","10","7.64","1","1","57.07","0.0909090909090909","8.048683160415004","48.308111667105614","1","1717","Control"
"804","2024-06-04","3","1","4","3","3","9.3","1","1","65.69","0.25","8.711093375897846","14.492433500131686","1","1734","Control"
"805","2024-02-03","5","1","4","5","3","3.08","0","0","0.0","0.0","1.229050279329609","14.492433500131686","0","2407","Variant"
"806","2023-05-27","4","0","5","0","5","3.77","0","1","67.22","0.0","6.50438946528332","24.154055833552807","1","2587","Variant"
"807","2024-07-17","3","0","1","0","7","3.33","1","0","0.0","0.125","1.328810853950519","33.81567816697393","0","1850","Variant"
"808","2023-08-25","1","1","0","3","9","6.53","0","0","0.0","0.0","2.605746209098165","43.47730050039505","2","2529","Control"
"809","2024-12-11","4","2","2","1","7","2.59","0","0","0.0","0.0","1.0335195530726258","33.81567816697393","0","2390","Variant"
"810","2024-04-18","0","1","2","0","5","11.96","1","1","61.08","0.1666666666666666","9.772545889864324","24.154055833552807","1","1143","Control"
"811","2024-06-18","2","0","4","0","2","6.14","0","0","0.0","0.0","2.450119712689545","9.661622333421125","2","1884","Control"
"812","2023-02-24","3","2","2","1","5","2.95","0","1","88.65","0.0","6.177174780526736","24.154055833552807","1","2092","Control"
"813","2023-01-28","5","1","1","0","6","3.65","1","0","0.0","0.1428571428571428","1.4565043894652834","28.98486700026337","0","2122","Control"
"814","2023-06-05","0","0","4","2","10","6.06","1","1","11.36","0.0909090909090909","7.418196328810854","48.308111667105614","1","1395","Variant"
"815","2024-02-28","1","1","3","3","8","6.88","1","1","53.84","0.1111111111111111","7.745411013567438","38.64648933368449","1","2048","Control"
"816","2023-10-13","0","2","1","4","6","7.1","0","0","0.0","0.0","2.833200319233839","28.98486700026337","2","1947","Variant"
"817","2023-03-12","3","1","0","4","5","4.53","0","0","0.0","0.0","1.8076616121308864","24.154055833552807","0","1890","Control"
"818","2024-06-10","1","2","0","2","4","6.46","0","0","0.0","0.0","2.57781324820431","19.32324466684225","2","2492","Control"
"819","2023-11-30","5","0","2","3","7","4.32","0","1","31.87","0.0","6.723862729449322","33.81567816697393","1","2507","Variant"
"820","2024-02-09","1","1","0","0","5","4.34","0","0","0.0","0.0","1.7318435754189945","24.154055833552807","0","2588","Variant"
"821","2024-06-07","3","0","3","5","5","4.67","1","0","0.0","0.1666666666666666","1.8635275339185955","24.154055833552807","0","2174","Control"
"822","2024-07-18","5","2","1","1","6","8.43","1","1","44.18","0.1428571428571428","8.363926576217079","28.98486700026337","1","2167","Control"
"823","2024-12-06","1","0","1","1","6","9.43","0","0","0.0","0.0","3.7629688747007184","28.98486700026337","2","1568","Variant"
"824","2024-03-31","5","2","0","2","5","5.14","1","0","0.0","0.1666666666666666","2.051077414205906","24.154055833552807","0","2062","Variant"
"825","2023-10-16","1","2","5","2","4","3.4","0","0","0.0","0.0","1.3567438148443736","19.32324466684225","0","1108","Control"
"826","2024-06-19","3","0","3","2","5","3.34","0","0","0.0","0.0","1.332801276935355","24.154055833552807","0","2716","Variant"
"827","2024-03-10","4","2","4","5","5","8.34","0","0","0.0","0.0","3.328012769353552","24.154055833552807","2","2065","Variant"
"828","2023-09-02","2","0","2","1","4","6.46","1","0","0.0","0.2","2.57781324820431","19.32324466684225","2","2209","Variant"
"829","2024-10-22","4","0","1","3","4","6.25","1","0","0.0","0.2","2.494014365522746","19.32324466684225","2","1934","Control"
"830","2024-01-27","4","2","1","0","4","8.7","1","1","67.94","0.2","8.47166799680766","19.32324466684225","1","1397","Variant"
"831","2024-06-09","5","2","4","1","7","3.66","1","1","77.73","0.125","6.46049481245012","33.81567816697393","1","2246","Variant"
"832","2023-11-30","2","1","4","4","4","7.18","1","1","129.73","0.2","7.86512370311253","19.32324466684225","1","1633","Variant"
"833","2023-11-16","5","2","2","2","5","5.17","1","0","0.0","0.1666666666666666","2.063048683160415","24.154055833552807","0","2156","Variant"
"834","2023-11-07","4","1","1","1","4","4.32","0","0","0.0","0.0","1.7238627294493218","19.32324466684225","0","2186","Variant"
"835","2023-03-19","0","1","0","0","9","10.49","1","0","0.0","0.1","4.185953711093377","43.47730050039505","2","2238","Control"
"836","2023-05-27","4","0","2","2","7","1.0","1","1","33.29","0.125","5.399042298483639","33.81567816697393","0","1732","Variant"
"837","2023-04-13","3","0","1","4","5","5.42","1","0","0.0","0.1666666666666666","2.162809257781325","24.154055833552807","0","1234","Control"
"838","2024-06-29","4","1","3","2","6","7.15","1","1","43.96","0.1428571428571428","7.853152434158021","28.98486700026337","1","2866","Control"
"839","2023-12-09","5","0","1","5","1","2.18","0","0","0.0","0.0","0.8699122106943337","4.8308111667105615","0","1657","Variant"
"840","2024-10-06","1","2","1","2","6","7.54","1","1","74.46","0.1428571428571428","8.00877893056664","28.98486700026337","1","1750","Control"
"841","2023-05-30","3","1","5","5","3","8.79","0","0","0.0","0.0","3.507581803671189","14.492433500131686","2","1587","Control"
"842","2024-06-15","3","2","4","4","6","7.54","0","0","0.0","0.0","3.00877893056664","28.98486700026337","2","2032","Control"
"843","2023-01-12","2","1","5","0","7","7.46","0","0","0.0","0.0","2.976855546687949","33.81567816697393","2","2097","Variant"
"844","2023-11-15","2","1","0","5","7","5.05","1","0","0.0","0.125","2.0151636073423784","33.81567816697393","0","1953","Variant"
"845","2024-05-11","5","2","4","3","4","9.35","1","0","0.0","0.2","3.731045490822027","19.32324466684225","2","1491","Variant"
"846","2024-08-17","0","0","3","3","3","6.21","0","1","52.44","0.0","7.4780526735834","14.492433500131686","1","1912","Control"
"847","2024-08-18","4","0","5","0","6","6.74","0","0","0.0","0.0","2.689545091779729","28.98486700026337","2","2276","Control"
"848","2024-04-08","5","1","3","0","7","2.88","0","0","0.0","0.0","1.149241819632881","33.81567816697393","0","2253","Control"
"849","2023-01-26","4","0","5","0","7","7.04","1","0","0.0","0.125","2.8092577813248205","33.81567816697393","2","2542","Variant"
"850","2024-09-02","3","0","5","3","9","5.66","0","1","45.25","0.0","7.258579409417399","43.47730050039505","1","2197","Control"
"851","2024-10-25","0","2","1","5","8","9.06","1","0","0.0","0.1111111111111111","3.615323224261772","38.64648933368449","2","2676","Control"
"852","2024-01-24","1","1","1","2","5","7.95","0","0","0.0","0.0","3.172386272944933","24.154055833552807","2","2191","Variant"
"853","2023-02-26","5","0","2","0","6","6.53","1","0","0.0","0.1428571428571428","2.605746209098165","28.98486700026337","2","1169","Variant"
"854","2024-05-28","4","2","1","4","8","6.24","1","0","0.0","0.1111111111111111","2.4900239425379094","38.64648933368449","2","2416","Variant"
"855","2024-10-09","2","0","1","1","10","5.12","1","0","0.0","0.0909090909090909","2.043096568236233","48.308111667105614","0","1945","Variant"
"856","2023-03-09","1","1","5","4","8","3.24","0","1","198.64","0.0","6.292897047086991","38.64648933368449","1","1794","Variant"
"857","2023-06-01","1","2","3","0","6","6.97","1","1","23.6","0.1428571428571428","7.781324820430965","28.98486700026337","1","1633","Variant"
"858","2024-09-28","4","1","1","4","12","4.13","0","1","27.3","0.0","6.648044692737431","57.96973400052674","1","2217","Variant"
"859","2024-05-05","4","2","0","1","6","5.21","1","0","0.0","0.1428571428571428","2.079010375099761","28.98486700026337","0","2540","Variant"
"860","2023-04-30","2","2","3","4","2","5.17","1","1","111.13","0.3333333333333333","7.063048683160416","9.661622333421125","1","1028","Variant"
"861","2024-02-02","2","0","1","4","8","9.64","1","1","12.37","0.1111111111111111","8.846767757382283","38.64648933368449","1","2188","Control"
"862","2023-06-17","3","2","3","5","8","7.77","0","0","0.0","0.0","3.100558659217877","38.64648933368449","2","2445","Control"
"863","2024-02-13","1","1","0","5","6","9.93","0","1","64.67","0.0","8.962490023942538","28.98486700026337","1","1338","Variant"
"864","2023-08-02","3","2","1","1","4","6.51","1","0","0.0","0.2","2.597765363128492","19.32324466684225","2","2671","Variant"
"865","2023-10-06","5","0","5","1","5","2.55","0","1","59.98","0.0","6.01755786113328","24.154055833552807","1","2519","Control"
"866","2023-09-16","3","0","0","0","7","3.85","0","0","0.0","0.0","1.5363128491620113","33.81567816697393","0","2388","Control"
"867","2024-01-26","5","2","5","3","7","5.7","1","1","34.18","0.125","7.274541101356744","33.81567816697393","1","2856","Variant"
"868","2023-01-10","4","2","3","1","11","5.86","0","0","0.0","0.0","2.3383878691141264","53.138922833816174","2","2365","Variant"
"869","2024-07-01","2","0","2","0","4","6.04","0","1","136.41","0.0","7.410215482841181","19.32324466684225","1","1499","Variant"
"870","2024-08-02","1","0","4","0","6","5.96","1","0","0.0","0.1428571428571428","2.37829209896249","28.98486700026337","2","2680","Variant"
"871","2024-03-18","1","2","0","0","7","3.67","1","0","0.0","0.125","1.464485235434956","33.81567816697393","0","1510","Variant"
"872","2024-10-01","1","1","5","1","7","2.98","0","1","87.93","0.0","6.189146049481245","33.81567816697393","1","2350","Variant"
"873","2024-01-03","1","2","0","2","7","7.8","0","1","60.01","0.0","8.112529928172385","33.81567816697393","1","1216","Control"
"874","2024-10-25","3","1","0","1","2","5.79","1","1","104.68","0.3333333333333333","7.310454908220271","9.661622333421125","1","2324","Variant"
"875","2024-07-04","4","1","0","5","4","3.22","0","0","0.0","0.0","1.2849162011173183","19.32324466684225","0","2155","Variant"
"876","2023-04-20","3","2","0","1","3","7.59","0","1","177.61","0.0","8.028731045490822","14.492433500131686","1","2827","Control"
"877","2024-05-07","0","0","5","0","8","5.96","0","0","0.0","0.0","2.37829209896249","38.64648933368449","2","2093","Variant"
"878","2024-03-01","3","1","2","4","3","5.5","0","0","0.0","0.0","2.194732641660016","14.492433500131686","0","2275","Control"
"879","2023-12-16","5","2","0","5","5","8.32","0","0","0.0","0.0","3.320031923383879","24.154055833552807","2","2438","Control"
"880","2024-04-21","1","2","0","5","5","7.56","0","0","0.0","0.0","3.016759776536313","24.154055833552807","2","2810","Control"
"881","2024-06-27","5","0","5","0","9","3.87","0","0","0.0","0.0","1.544293695131684","43.47730050039505","0","1444","Control"
"882","2023-10-31","2","2","4","1","4","8.04","1","0","0.0","0.2","3.2083000798084598","19.32324466684225","2","1875","Control"
"883","2024-01-17","1","1","5","2","5","4.92","1","0","0.0","0.1666666666666666","1.963288108539505","24.154055833552807","0","2205","Control"
"884","2023-04-01","2","1","5","0","5","2.2","1","0","0.0","0.1666666666666666","0.8778930566640065","24.154055833552807","0","1166","Control"
"885","2024-04-18","3","1","0","3","4","6.05","0","0","0.0","0.0","2.4142059058260177","19.32324466684225","2","1090","Control"
"886","2024-08-06","4","0","5","0","3","7.79","1","1","35.74","0.25","8.10853950518755","14.492433500131686","1","1713","Control"
"887","2024-01-13","5","2","1","4","7","5.64","0","0","0.0","0.0","2.250598563447725","33.81567816697393","0","2881","Control"
"888","2023-10-23","2","1","1","1","7","10.56","0","1","36.82","0.0","9.21388667198723","33.81567816697393","1","2554","Control"
"889","2023-07-28","0","0","5","2","5","6.32","0","0","0.0","0.0","2.5219473264166004","24.154055833552807","2","1038","Variant"
"890","2024-12-21","4","1","0","2","7","3.56","1","1","42.3","0.125","6.420590582601756","33.81567816697393","1","2149","Variant"
"891","2023-07-23","3","0","0","2","6","6.44","0","0","0.0","0.0","2.569832402234637","28.98486700026337","2","2474","Variant"
"892","2023-10-16","0","1","0","3","5","4.94","0","0","0.0","0.0","1.9712689545091784","24.154055833552807","0","1172","Control"
"893","2024-12-22","1","1","4","3","4","3.85","1","0","0.0","0.2","1.5363128491620113","19.32324466684225","0","1652","Variant"
"894","2023-03-06","4","2","1","0","9","6.68","0","0","0.0","0.0","2.66560255387071","43.47730050039505","2","1753","Control"
"895","2024-02-14","5","0","0","3","6","9.83","0","0","0.0","0.0","3.922585794094174","28.98486700026337","2","2243","Variant"
"896","2024-10-23","5","2","0","0","4","5.77","0","0","0.0","0.0","2.3024740622505986","19.32324466684225","0","2661","Variant"
"897","2024-06-13","2","1","0","5","4","7.09","1","1","15.5","0.2","7.829209896249003","19.32324466684225","1","2081","Control"
"898","2023-08-25","5","0","4","0","4","5.41","0","1","175.91","0.0","7.158818834796489","19.32324466684225","1","2683","Variant"
"899","2023-03-02","2","1","0","3","3","6.21","0","0","0.0","0.0","2.4780526735834","14.492433500131686","2","1475","Variant"
"900","2023-01-08","5","0","0","2","9","5.5","0","0","0.0","0.0","2.194732641660016","43.47730050039505","0","1455","Control"
"901","2024-06-08","1","1","4","3","10","3.33","1","0","0.0","0.0909090909090909","1.328810853950519","48.308111667105614","0","1828","Control"
"902","2024-03-28","4","0","3","0","4","6.47","0","0","0.0","0.0","2.5818036711891463","19.32324466684225","2","1894","Control"
"903","2023-07-13","3","0","0","0","7","1.0","0","0","0.0","0.0","0.3990422984836392","33.81567816697393","0","2384","Control"
"904","2023-04-27","1","2","5","5","10","9.21","0","0","0.0","0.0","3.6751795690343183","48.308111667105614","2","2958","Control"
"905","2024-03-29","2","2","1","5","7","2.42","0","0","0.0","0.0","0.9656823623304068","33.81567816697393","0","2024","Control"
"906","2024-02-01","3","0","5","0","3","2.25","0","0","0.0","0.0","0.8978451715881884","14.492433500131686","0","1386","Variant"
"907","2024-01-20","1","1","0","1","8","10.09","1","1","100.72","0.1111111111111111","9.02633679169992","38.64648933368449","1","2996","Control"
"908","2023-02-21","4","2","4","2","9","7.26","1","0","0.0","0.1","2.897047086991221","43.47730050039505","2","1347","Control"
"909","2024-11-28","0","1","5","2","5","7.88","0","1","114.05","0.0","8.144453312051077","24.154055833552807","1","1189","Control"
"910","2024-09-13","5","0","2","3","5","2.59","1","0","0.0","0.1666666666666666","1.0335195530726258","24.154055833552807","0","1504","Control"
"911","2023-10-02","4","2","3","5","4","5.37","1","0","0.0","0.2","2.1428571428571432","19.32324466684225","0","2214","Control"
"912","2023-11-20","2","0","4","3","11","6.77","1","0","0.0","0.0833333333333333","2.701516360734238","53.138922833816174","2","2531","Control"
"913","2023-09-14","1","0","1","3","4","8.86","1","1","32.64","0.2","8.535514764565043","19.32324466684225","1","2392","Variant"
"914","2024-04-24","2","2","4","1","6","8.64","0","1","6.81","0.0","8.447725458898644","28.98486700026337","1","2432","Control"
"915","2023-07-28","0","1","4","3","4","6.55","1","0","0.0","0.2","2.6137270550678373","19.32324466684225","2","1823","Control"
"916","2023-09-30","2","0","3","3","4","4.61","0","0","0.0","0.0","1.8395849960095771","19.32324466684225","0","1928","Control"
"917","2023-11-12","4","0","4","2","7","7.28","1","1","218.96","0.125","7.905027932960894","33.81567816697393","1","1933","Variant"
"918","2024-12-08","4","1","1","3","2","5.62","0","0","0.0","0.0","2.242617717478053","9.661622333421125","0","2140","Variant"
"919","2023-06-14","5","0","4","5","9","6.13","0","1","311.06","0.0","7.446129289704709","43.47730050039505","1","1133","Control"
"920","2023-02-25","0","0","1","1","5","2.55","0","1","31.69","0.0","6.01755786113328","24.154055833552807","0","1057","Control"
"921","2023-03-20","2","0","0","0","7","5.37","1","0","0.0","0.125","2.1428571428571432","33.81567816697393","0","2579","Variant"
"922","2023-03-12","2","1","2","5","9","2.64","1","1","20.61","0.1","6.053471667996808","43.47730050039505","0","1684","Variant"
"923","2023-04-13","3","1","5","2","1","3.32","1","0","0.0","0.5","1.3248204309656826","4.8308111667105615","0","1671","Variant"
"924","2024-06-13","4","1","4","4","6","5.36","1","1","154.51","0.1428571428571428","7.138866719872307","28.98486700026337","1","1172","Control"
"925","2024-12-26","5","0","4","1","6","6.58","0","1","130.87","0.0","7.625698324022347","28.98486700026337","1","2852","Control"
"926","2024-06-23","2","2","4","2","11","7.86","0","0","0.0","0.0","3.136472466081405","53.138922833816174","2","1814","Control"
"927","2024-04-08","1","1","5","5","5","2.64","1","1","44.04","0.1666666666666666","6.053471667996808","24.154055833552807","0","2172","Control"
"928","2023-07-05","4","2","2","1","11","7.06","0","1","156.26","0.0","7.817238627294493","53.138922833816174","1","1079","Variant"
"929","2023-10-07","2","2","3","0","5","1.0","0","0","0.0","0.0","0.3990422984836392","24.154055833552807","0","1885","Control"
"930","2023-02-16","3","2","0","3","12","7.09","0","1","21.97","0.0","7.829209896249003","57.96973400052674","1","2236","Variant"
"931","2024-09-17","4","1","1","4","4","6.74","0","0","0.0","0.0","2.689545091779729","19.32324466684225","2","1202","Control"
"932","2023-02-04","4","1","1","2","6","7.18","1","0","0.0","0.1428571428571428","2.8651237031125296","28.98486700026337","2","1763","Variant"
"933","2024-11-17","5","1","0","5","4","5.84","0","0","0.0","0.0","2.3304070231444536","19.32324466684225","2","2252","Variant"
"934","2023-01-29","0","0","0","5","7","4.51","1","1","100.33","0.125","6.799680766161213","33.81567816697393","1","2699","Control"
"935","2024-05-08","0","0","3","5","8","5.32","0","0","0.0","0.0","2.122905027932961","38.64648933368449","0","2250","Control"
"936","2023-01-21","5","1","3","2","6","6.0","0","1","101.88","0.0","7.3942537909018355","28.98486700026337","1","2682","Control"
"937","2024-09-12","1","0","4","4","9","2.73","0","0","0.0","0.0","1.089385474860335","43.47730050039505","0","2555","Control"
"938","2024-07-08","1","2","3","4","3","5.65","1","0","0.0","0.25","2.2545889864325623","14.492433500131686","0","2464","Variant"
"939","2023-06-01","0","0","5","5","5","8.72","0","1","81.57","0.0","8.479648842777335","24.154055833552807","1","2425","Control"
"940","2023-06-22","4","2","0","2","11","4.12","0","0","0.0","0.0","1.644054269752594","53.138922833816174","0","1046","Control"
"941","2024-10-04","5","0","2","4","3","8.61","1","0","0.0","0.25","3.435754189944134","14.492433500131686","2","2256","Control"
"942","2023-03-22","0","1","0","3","5","4.19","0","1","47.87","0.0","6.671987230646449","24.154055833552807","1","2328","Control"
"943","2024-05-11","5","1","0","4","7","8.27","0","0","0.0","0.0","3.3000798084596967","33.81567816697393","2","2549","Variant"
